10-10-18 14:34:24,27.5,27.25,28.0,28.0,27.75,27.75,27.75,28.0
10-10-18 14:34:29,27.5,27.25,28.0,28.0,27.75,27.75,27.75,28.0
10-10-18 14:34:34,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:34:39,27.5,27.25,28.0,28.0,27.75,27.75,27.75,28.0
10-10-18 14:34:44,27.25,27.25,28.0,28.0,27.75,27.75,27.75,28.0
10-10-18 14:34:49,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:34:54,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:34:59,27.5,27.25,28.0,28.0,27.75,27.75,27.75,28.0
10-10-18 14:35:04,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:35:09,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:35:14,27.5,27.25,28.0,28.0,27.75,27.75,27.75,28.0
10-10-18 14:35:19,27.5,27.0,28.0,28.0,27.75,27.75,27.75,28.0
10-10-18 14:35:24,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:35:29,27.25,27.25,28.0,28.0,27.75,27.75,27.75,28.0
10-10-18 14:35:34,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:35:39,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:35:44,27.25,27.25,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:35:49,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:35:54,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:36:00,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:36:05,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:36:10,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:36:15,27.25,27.25,27.75,28.0,27.75,27.75,28.0,28.0
10-10-18 14:36:20,27.25,27.25,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:36:25,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:36:30,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.25
